	D300423:bin_000011	D300423:bin_000014	D300431:bin_000017	D300432:bin_000002	D300433:bin_000005	D300433:bin_000009	D300442:bin_000011	D300444:bin_000010	D300444:bin_000011	D300446:bin_000001	D300449:bin_000011	D300451:bin_000001	D300457:bin_000005	D300459:bin_000001	D300472:bin_000003	D300476:bin_000013	D300477:bin_000001	D300479:bin_000012	D300491:bin_000007	D300492:bin_000002	D300492:bin_000003	D300495:bin_000003	D300498:bin_000001	D300508:bin_000006	D300513:bin_000002	D300514:bin_000001	D300514:bin_000005	D300519:bin_000004	D300522:bin_000007	D300525:bin_000012	TG2_35:bin_000003	TG2_35:bin_000021	TG5_21:bin_000003	TG5_21:bin_000004
D300449:bin_000011	0.199565947611255	0.232416167479448	0.224988825598377	0.217265977291961	0.264344168357722	0.226364962670806	0.253777698681936	0.190836608079691	0.228531552665004	0.207748637387999	0.0	0.169883753728216	0.195943735387	0.244459458048238	0.183998264759586	0.155259984715736	0.156548854753056	0.249324704020246	0.234732668550582	0.214304281164431	0.224300500188258	0.138867563156746	0.262410302342512	0.238708620211778	0.168486995721872	0.215238337096202	0.136012722281705	0.130616345829112	0.190289019676395	0.454462511950628	0.222841166835932	0.287023669511008	0.25480791099192	0.135600993514687
D300451:bin_000001	0.315588133160151	0.175964448483304	0.142761771134041	0.195760667787513	0.234330714535261	0.166551586879519	0.173262629407448	0.236827831254723	0.267030329698255	0.286036731291305	0.169883753728216	0.0	0.295090844324738	0.204776824407079	0.189934928082378	0.247078172527549	0.138263314896154	0.238723220821823	0.223663273950127	0.193470064652354	0.151322188449848	0.258294257026034	0.209853146813028	0.149988771122508	0.240946053764558	0.422826066518274	0.168416256120131	0.239101698314505	0.474175896231672	0.191969803087988	0.145333800649154	0.217688673673498	0.257827640089243	0.182255242116947
D300457:bin_000005	0.157005208636282	0.220308467167576	0.269276852878491	0.17126713877485	0.432620452287319	0.164248402401871	0.223392466081396	0.228135172488655	0.177221826777838	0.288118815150161	0.195943735387	0.295090844324738	0.0	0.177832079453498	0.251746812042891	0.157806761135321	0.498161762800465	0.160772283658473	0.277371775802899	0.278987012395389	0.276037629708316	0.264331459309527	0.13538991617595	0.439923616065327	0.194666775701669	0.202554274419356	0.313974588277837	0.171961796427011	0.130877286059207	0.265104032951528	0.187429289737847	0.188062856601889	0.265642275932349	0.213576631991368
D300459:bin_000001	0.257002565035465	0.168224277497498	0.266139030570446	0.199363916684824	0.290998366870037	0.254116484346603	0.212654247325495	0.216460523346826	0.197299801211264	0.168717901376567	0.244459458048238	0.204776824407079	0.177832079453498	0.0	0.263540523098503	0.208673536267397	0.255860672238734	0.202403949401541	0.200609899323268	0.423988351572548	0.230722068155787	0.265327940764773	0.156331404369084	0.169899542365918	0.125734845704785	0.196432832405288	0.232177725680144	0.231532523440377	0.16077868661543	0.151949941507066	0.17931781222494	0.403210946042094	0.264681550073164	0.275006749701625
D300472:bin_000003	0.205833785744837	0.247909540802665	0.190152301240228	0.230004617856441	0.47026119723721	0.13421353863896	0.140799735140589	0.257897605417299	0.258347116314695	0.176523875378541	0.183998264759586	0.189934928082378	0.251746812042891	0.263540523098503	0.0	0.209628826911138	0.242234616846068	0.140491312451378	0.167382330639164	0.297512858410075	0.212815715381574	0.224712732347486	0.179560585852832	0.230680955368506	0.174039639922707	0.23596551102594	0.183611035284975	0.438181227433718	0.175620500250712	0.173849629980305	0.1444651718376	0.17288056291507	0.224163780777224	0.164724022454655
D300476:bin_000013	0.185855583257203	0.252498645354497	0.273491147875525	0.158711762587062	0.222214934312282	0.203591588138898	0.249049325201522	0.153714871549877	0.280580914787789	0.190471277667067	0.155259984715736	0.247078172527549	0.157806761135321	0.208673536267397	0.209628826911138	0.0	0.237591860107476	0.222187380093972	0.168970385662448	0.282855411065814	0.171768902404669	0.184422760820415	0.289993779192972	0.164894137789678	0.203655258729183	0.22327344151185	0.179058196755272	0.379776814642706	0.215047728867096	0.304348543955633	0.223444629078967	0.250800777691259	0.168771792823797	0.249110481481576
D300477:bin_000001	0.145438572443932	0.218569891456923	0.295662065737709	0.476674752805481	0.195468014125995	0.162521572438668	0.221286190904629	0.147633554983497	0.210732127687306	0.185594800348949	0.156548854753056	0.138263314896154	0.498161762800465	0.255860672238734	0.242234616846068	0.237591860107476	0.0	0.15850577024641	0.218069533461517	0.165479175815759	0.13696366411687	0.188310925844868	0.155834926445289	0.235752215802725	0.185351597571674	0.137070058332036	0.182451743906478	0.195026157485531	0.171810763106782	0.184815049629661	0.324094810562369	0.236310308315631	0.257796227216621	0.163416881710563
D300479:bin_000012	0.152526379344411	0.279860612550576	0.209977069095304	0.224968595162535	0.374516089538119	0.177170816110308	0.242751398834388	0.244457300885137	0.152406207347154	0.277465951837136	0.249324704020246	0.238723220821823	0.160772283658473	0.202403949401541	0.140491312451378	0.222187380093972	0.15850577024641	0.0	0.220456479529711	0.132686049309337	0.218759220555587	0.167166963119135	0.249772934926237	0.160650924263754	0.236608721434701	0.166806861846416	0.174097202674544	0.204577349485275	0.170905190704492	0.551659522064338	0.229620073072013	0.281091791825694	0.208396576117152	0.188011538076841
D300491:bin_000007	0.217131215321179	0.231798459640719	0.148580604240803	0.273034922632454	0.250312124736395	0.238601818611643	0.253202274758113	0.148431415849162	0.293195426397646	0.157485651911019	0.234732668550582	0.223663273950127	0.277371775802899	0.200609899323268	0.167382330639164	0.168970385662448	0.218069533461517	0.220456479529711	0.0	0.242088398547504	0.192877519829938	0.156648561690375	0.210913080734764	0.232960053213621	0.271484279770973	0.140022515986621	0.139463690994168	0.0839774486716168	0.195611250624731	0.185066372162387	0.148528330823227	0.183426835633941	0.180616383633129	0.197789136667785
D300492:bin_000002	0.15333676328963	0.169231954213211	0.19559796882797	0.238901150781205	0.199361107337214	0.263284125313775	0.206864982060313	0.240852551133777	0.45616624308024	0.170050365821498	0.214304281164431	0.193470064652354	0.278987012395389	0.423988351572548	0.297512858410075	0.282855411065814	0.165479175815759	0.132686049309337	0.242088398547504	0.0	0.224598748131517	0.254414075492153	0.180217714329497	0.205369410550516	0.415166606817618	0.23786498188392	0.15480267082561	0.193277469044842	0.234721479813162	0.276597274446922	0.154578838254228	0.0740894861360671	0.182271226631315	0.175348811180412
D300492:bin_000003	0.205691718836688	0.155534566506916	0.128945235833012	0.194140961128476	0.178705384180346	0.209154419028294	0.184945468250181	0.168706959018923	0.192066982974075	0.194057692807449	0.224300500188258	0.151322188449848	0.276037629708316	0.230722068155787	0.212815715381574	0.171768902404669	0.13696366411687	0.218759220555587	0.192877519829938	0.224598748131517	0.0	0.205333297270321	0.26641547909553	0.244892102081006	0.414438380035144	0.215601143164159	0.189159181555635	0.277738369349412	0.207816203818087	0.217551666618504	0.226058554436006	0.17507171255919	0.208509529010268	0.446109292276677
D300495:bin_000003	0.178361148920442	0.18563518921527	0.218411182932306	0.406311091226737	0.115445664616462	0.21356923248485	0.300092468674065	0.228332523513072	0.213040705790504	0.125867174401799	0.138867563156746	0.258294257026034	0.264331459309527	0.265327940764773	0.224712732347486	0.184422760820415	0.188310925844868	0.167166963119135	0.156648561690375	0.254414075492153	0.205333297270321	0.0	0.196502779087767	0.258127712851553	0.205623768790131	0.18736746016258	0.177356181853514	0.156553964170875	0.183495366415037	0.180219442718182	0.136611093097298	0.157376590630721	0.144129754381749	0.134433379172325
D300498:bin_000001	0.262169298284903	0.210661870499597	0.19366576490232	0.18042197602352	0.176700470759399	0.242659188561821	0.181383300897932	0.206582543700168	0.286937990482552	0.177876624795462	0.262410302342512	0.209853146813028	0.13538991617595	0.156331404369084	0.179560585852832	0.289993779192972	0.155834926445289	0.249772934926237	0.210913080734764	0.180217714329497	0.26641547909553	0.196502779087767	0.0	0.400388763464307	0.221487803183107	0.127793939393968	0.249790351368208	0.285148890971608	0.251253068694941	0.193595056962695	0.190828355191678	0.164074529807464	0.220052813979229	0.233175402476366
D300508:bin_000006	0.137270365309187	0.30691962708801	0.250310403710248	0.260252506876706	0.231188758223515	0.312915173972786	0.272599483203864	0.274933056074193	0.221198315217254	0.181118945118411	0.238708620211778	0.149988771122508	0.439923616065327	0.169899542365918	0.230680955368506	0.164894137789678	0.235752215802725	0.160650924263754	0.232960053213621	0.205369410550516	0.244892102081006	0.258127712851553	0.400388763464307	0.0	0.246563622368539	0.226330116520181	0.213746972907929	0.325366128681183	0.220121238610355	0.368600034258821	0.211564757088452	0.236447199556111	0.273555201334579	0.210829815892457
D300513:bin_000002	0.185260155160022	0.175120040229908	0.174059600087732	0.181520984979466	0.16441221219917	0.232787734566024	0.186110254903776	0.217832839353844	0.229584679440479	0.222760808390352	0.168486995721872	0.240946053764558	0.194666775701669	0.125734845704785	0.174039639922707	0.203655258729183	0.185351597571674	0.236608721434701	0.271484279770973	0.415166606817618	0.414438380035144	0.205623768790131	0.221487803183107	0.246563622368539	0.0	0.152399705849473	0.316990926868197	0.263446376254801	0.418050354266214	0.0885920094992901	0.1784521004928	0.198279342123215	0.230844270798124	0.196476372687199
D300514:bin_000001	0.176514717330337	0.159382738377865	0.184029753980374	0.18349036977679	0.229481334144297	0.425413622795631	0.150000635335395	0.239580357593048	0.295837637372265	0.132133214652855	0.215238337096202	0.422826066518274	0.202554274419356	0.196432832405288	0.23596551102594	0.22327344151185	0.137070058332036	0.166806861846416	0.140022515986621	0.23786498188392	0.215601143164159	0.18736746016258	0.127793939393968	0.226330116520181	0.152399705849473	0.0	0.183399812260867	0.179481417757354	0.227143107964785	0.246117353854276	0.198530331910251	0.171695379440984	0.226075795001754	0.171225705472313
D300514:bin_000005	0.19199050610892	0.459783572854695	0.253139099009076	0.222825257637683	0.230911201594357	0.222838206890702	0.226787237513092	0.0879163469410595	0.164011132288788	0.118565384852216	0.136012722281705	0.168416256120131	0.313974588277837	0.232177725680144	0.183611035284975	0.179058196755272	0.182451743906478	0.174097202674544	0.139463690994168	0.15480267082561	0.189159181555635	0.177356181853514	0.249790351368208	0.213746972907929	0.316990926868197	0.183399812260867	0.0	0.187864243047138	0.105652719825642	0.151005729439625	0.213357104297823	0.172952589086511	0.21886751433737	0.251267880346504
D300519:bin_000004	0.226071601985651	0.176736304867454	0.334519314831175	0.127013797549996	0.178883468172779	0.204630212593844	0.220753008388155	0.220798447089649	0.236180376103819	0.203262625643347	0.130616345829112	0.239101698314505	0.171961796427011	0.231532523440377	0.438181227433718	0.379776814642706	0.195026157485531	0.204577349485275	0.0839774486716168	0.193277469044842	0.277738369349412	0.156553964170875	0.285148890971608	0.325366128681183	0.263446376254801	0.179481417757354	0.187864243047138	0.0	0.135869544521721	0.208479634074845	0.286823832342568	0.074822695035461	0.397422049175843	0.250561484676436
D300522:bin_000007	0.450892534825508	0.172520047386727	0.230906306996174	0.206254638604889	0.471009281430786	0.200045257266234	0.263044700226984	0.244187604788327	0.173899294846489	0.450102632668768	0.190289019676395	0.474175896231672	0.130877286059207	0.16077868661543	0.175620500250712	0.215047728867096	0.171810763106782	0.170905190704492	0.195611250624731	0.234721479813162	0.207816203818087	0.183495366415037	0.251253068694941	0.220121238610355	0.418050354266214	0.227143107964785	0.105652719825642	0.135869544521721	0.0	0.177690494897814	0.16702620544671	0.155930608555032	0.233905513789528	0.1833205405934
D300525:bin_000012	0.206547955889105	0.142519547048713	0.198149420903707	0.147783899666925	0.200664701354476	0.202190022910276	0.224984633086798	0.229174378999138	0.177224941190462	0.223855031594378	0.454462511950628	0.191969803087988	0.265104032951528	0.151949941507066	0.173849629980305	0.304348543955633	0.184815049629661	0.551659522064338	0.185066372162387	0.276597274446922	0.217551666618504	0.180219442718182	0.193595056962695	0.368600034258821	0.0885920094992901	0.246117353854276	0.151005729439625	0.208479634074845	0.177690494897814	0.0	0.224048526180129	0.230602612572168	0.178441526993203	0.190416656676036
TG2_35:bin_000003	0.156470390699946	0.153870923355869	0.261140546174547	0.136817314410181	0.518927716221513	0.273720845298738	0.121183468000762	0.245422268852414	0.226681317806342	0.216411990831187	0.222841166835932	0.145333800649154	0.187429289737847	0.17931781222494	0.1444651718376	0.223444629078967	0.324094810562369	0.229620073072013	0.148528330823227	0.154578838254228	0.226058554436006	0.136611093097298	0.190828355191678	0.211564757088452	0.1784521004928	0.198530331910251	0.213357104297823	0.286823832342568	0.16702620544671	0.224048526180129	0.0	0.144700474045433	0.14328080420328	0.428065978717263
TG2_35:bin_000021	0.165331298294412	0.130015980754311	0.295139400054261	0.200052391768605	0.190828814048698	0.18599852212522	0.399182548980435	0.230384795570758	0.230721090954641	0.215721990810564	0.287023669511008	0.217688673673498	0.188062856601889	0.403210946042094	0.17288056291507	0.250800777691259	0.236310308315631	0.281091791825694	0.183426835633941	0.0740894861360671	0.17507171255919	0.157376590630721	0.164074529807464	0.236447199556111	0.198279342123215	0.171695379440984	0.172952589086511	0.074822695035461	0.155930608555032	0.230602612572168	0.144700474045433	0.0	0.155859699631308	0.207851034311649
TG5_21:bin_000003	0.189435667155334	0.299369074682006	0.17604136546501	0.211128920505075	0.174562134075603	0.161475338836353	0.15888356163595	0.180330840884366	0.185060094586548	0.116898562848566	0.25480791099192	0.257827640089243	0.265642275932349	0.264681550073164	0.224163780777224	0.168771792823797	0.257796227216621	0.208396576117152	0.180616383633129	0.182271226631315	0.208509529010268	0.144129754381749	0.220052813979229	0.273555201334579	0.230844270798124	0.226075795001754	0.21886751433737	0.397422049175843	0.233905513789528	0.178441526993203	0.14328080420328	0.155859699631308	0.0	0.273100487572694
TG5_21:bin_000004	0.313269362705767	0.140584404548988	0.123906168032735	0.218186752042476	0.16170118034308	0.203069327440481	0.255485380406339	0.183436607654986	0.197518181903357	0.243242355851724	0.135600993514687	0.182255242116947	0.213576631991368	0.275006749701625	0.164724022454655	0.249110481481576	0.163416881710563	0.188011538076841	0.197789136667785	0.175348811180412	0.446109292276677	0.134433379172325	0.233175402476366	0.210829815892457	0.196476372687199	0.171225705472313	0.251267880346504	0.250561484676436	0.1833205405934	0.190416656676036	0.428065978717263	0.207851034311649	0.273100487572694	0.0
